code_module,code_presentation,id_student,total_sum_click
BBB,2013J,1340766,652
BBB,2013J,1594621,369
BBB,2013J,545443,302
BBB,2013J,530841,1731
BBB,2013J,527799,1071
BBB,2013J,564245,645
BBB,2013J,548197,636
BBB,2013J,551136,11
BBB,2013J,551347,563
BBB,2013J,549129,322
BBB,2013J,559382,783
BBB,2013J,544122,567
BBB,2013J,542296,1330
BBB,2013J,541702,523
BBB,2013J,566813,358
BBB,2013J,565607,638
BBB,2013J,567929,819
BBB,2013J,540682,1997
BBB,2013J,554314,603
BBB,2013J,339494,439
BBB,2013J,247902,535
BBB,2013J,260179,164
BBB,2013J,242893,464
BBB,2014J,242893,85
BBB,2013J,349554,874
BBB,2013J,365288,9
BBB,2013J,367433,314
BBB,2013J,308703,319
BBB,2013J,54388,42
BBB,2013J,128386,66
BBB,2013J,602767,531
BBB,2013J,602066,425
BBB,2013J,601951,974
BBB,2013J,600967,25
BBB,2013J,616342,515
BBB,2013J,613175,637
BBB,2013J,612355,669
BBB,2013J,612488,1386
BBB,2013J,613735,628
BBB,2013J,609764,106
BBB,2013J,609815,359
BBB,2013J,611383,544
BBB,2013J,607937,3102
BBB,2013J,606465,218
BBB,2013J,606685,926
BBB,2013J,605505,129
BBB,2013J,605594,62
BBB,2013J,604966,5115
BBB,2013J,607309,277
BBB,2013J,1627017,908
BBB,2013J,2532647,251
BBB,2013J,2006283,214
BBB,2013J,2192113,166
BBB,2014J,2192113,146
BBB,2013J,2132966,551
BBB,2013J,2140444,1431
BBB,2013J,2078768,3322
BBB,2013J,2227004,47
BBB,2013J,2226301,380
BBB,2013J,573441,276
BBB,2013J,573225,243
BBB,2013J,575290,853
BBB,2013J,576947,17
BBB,2013J,577007,17
BBB,2013J,576815,31
BBB,2013J,578030,490
BBB,2013J,582940,361
BBB,2013J,579549,364
BBB,2013J,598709,1213
BBB,2013J,595874,265
BBB,2013J,595678,262
BBB,2013J,599423,42
BBB,2013J,598230,1400
BBB,2013J,598538,68
BBB,2013J,593900,518
BBB,2013J,592471,1090
BBB,2013J,572918,240
BBB,2013J,572937,38
BBB,2013J,572733,525
BBB,2013J,571779,1175
BBB,2013J,569930,1076
BBB,2013J,588321,238
BBB,2013J,589411,2057
BBB,2013J,584178,306
BBB,2013J,585652,136
BBB,2013J,587297,1996
BBB,2013J,583191,330
BBB,2013J,583609,1256
BBB,2013J,583534,49
BBB,2013J,586145,303
BBB,2013J,520325,300
BBB,2013J,522650,42
BBB,2013J,518223,528
BBB,2013J,512940,395
BBB,2013J,417785,2
BBB,2013J,485762,431
BBB,2013J,492726,387
BBB,2013J,494960,800
BBB,2013J,496442,232
BBB,2013J,506804,1048
BBB,2013J,483646,381
BBB,2013J,475241,95
BBB,2013J,477825,270
BBB,2013J,488176,16
BBB,2013J,491907,68
BBB,2013J,492286,444
BBB,2013J,496334,333
BBB,2013J,517553,103
BBB,2013J,522792,2915
BBB,2013J,522441,294
BBB,2013J,512839,140
BBB,2013J,424014,7
BBB,2014B,424014,1084
BBB,2013J,411226,118
BBB,2013J,509390,43
BBB,2013J,505413,210
BBB,2013J,395073,120
BBB,2013J,468187,94
BBB,2013J,146600,324
BBB,2013J,178738,161
BBB,2013J,178963,118
BBB,2013J,197759,1361
BBB,2013J,320757,866
BBB,2013J,316076,3102
BBB,2013J,264744,334
BBB,2013J,23798,590
BBB,2013J,53360,22
BBB,2013J,98268,770
BBB,2013J,289753,239
BBB,2013J,553856,1113
BBB,2013J,559584,219
BBB,2013J,547979,12
BBB,2013J,527636,441
BBB,2013J,533164,93
BBB,2013J,545298,168
BBB,2013J,568533,192
BBB,2013J,562270,2944
BBB,2013J,565582,251
BBB,2013J,566133,432
BBB,2013J,564129,157
BBB,2013J,586490,76
BBB,2013J,585611,680
BBB,2013J,597255,436
BBB,2013J,597532,401
BBB,2013J,596641,30
BBB,2013J,576714,304
BBB,2013J,573453,1186
BBB,2013J,574783,17
BBB,2013J,579046,18
BBB,2013J,577965,90
BBB,2014J,577965,1282
BBB,2013J,577680,1355
BBB,2013J,582650,795
BBB,2013J,587754,210
BBB,2013J,587810,1427
BBB,2013J,587732,652
BBB,2013J,591299,916
BBB,2013J,591030,178
BBB,2013J,589903,500
BBB,2013J,592290,420
BBB,2013J,592205,250
BBB,2013J,595234,5
BBB,2013J,593443,237
BBB,2013J,594056,1107
BBB,2013J,571441,300
BBB,2013J,569141,268
BBB,2013J,570271,2855
BBB,2013J,604079,1
BBB,2013J,603446,1056
BBB,2013J,604982,350
BBB,2013J,604942,1798
BBB,2013J,613416,299
BBB,2013J,612050,79
BBB,2013J,599748,416
BBB,2013J,599785,503
BBB,2013J,599787,1211
BBB,2013J,599644,400
BBB,2014J,599644,21
BBB,2013J,600254,36
BBB,2013J,600541,49
BBB,2013J,607699,265
BBB,2013J,607725,263
BBB,2013J,611531,3827
BBB,2013J,609804,177
BBB,2013J,611182,56
BBB,2013J,610906,388
BBB,2013J,2296908,76
BBB,2013J,2468706,682
BBB,2013J,1503056,215
BBB,2013J,1797168,316
BBB,2013J,1990650,55
BBB,2013J,2459051,52
BBB,2013J,2416774,491
BBB,2013J,2607641,516
BBB,2013J,2579673,75
BBB,2013J,308852,56
BBB,2013J,323606,691
BBB,2013J,125874,5
BBB,2014J,125874,40
BBB,2013J,138920,437
BBB,2013J,138289,575
BBB,2013J,109782,154
BBB,2013J,156311,575
BBB,2013J,371530,156
BBB,2013J,369986,185
BBB,2013J,360876,31
BBB,2013J,241338,85
BBB,2013J,48503,434
BBB,2013J,446873,66
BBB,2013J,444821,354
BBB,2013J,518496,547
BBB,2013J,520100,16
BBB,2013J,512977,189
BBB,2013J,497130,2523
BBB,2013J,382920,1267
BBB,2013J,510776,274
BBB,2013J,508079,832
BBB,2013J,611012,799
BBB,2013J,612210,540
BBB,2013J,612484,1607
BBB,2013J,613164,163
BBB,2013J,604921,2533
BBB,2013J,604923,23
BBB,2013J,603440,694
BBB,2013J,605327,360
BBB,2013J,605438,823
BBB,2013J,605246,305
BBB,2013J,604196,495
BBB,2013J,607286,134
BBB,2013J,606412,166
BBB,2013J,606229,338
BBB,2013J,599802,756
BBB,2013J,602496,286
BBB,2013J,602803,505
BBB,2013J,600770,92
BBB,2013J,602009,295
BBB,2013J,563174,33
BBB,2013J,561674,14
BBB,2013J,564972,78
BBB,2013J,551836,471
BBB,2013J,558035,434
BBB,2013J,543418,52
BBB,2013J,532869,714
BBB,2013J,532750,379
BBB,2013J,526088,102
BBB,2013J,526177,168
BBB,2013J,536992,324
BBB,2013J,534133,2003
BBB,2013J,540602,406
BBB,2013J,573063,690
BBB,2013J,575929,503
BBB,2013J,575423,83
BBB,2013J,575100,159
BBB,2013J,577280,713
BBB,2013J,577069,1380
BBB,2013J,583170,930
BBB,2013J,586843,1055
BBB,2013J,596372,822
BBB,2013J,597286,370
BBB,2013J,598202,116
BBB,2013J,597689,305
BBB,2013J,598760,371
BBB,2013J,599432,64
BBB,2013J,594812,190
BBB,2013J,593189,33
BBB,2013J,593444,862
BBB,2013J,593023,225
BBB,2013J,582806,16
BBB,2013J,577915,326
BBB,2013J,589950,267
BBB,2013J,590365,334
BBB,2013J,590867,128
BBB,2014J,590867,50
BBB,2013J,590667,436
BBB,2013J,591273,407
BBB,2013J,590202,2938
BBB,2013J,586742,332
BBB,2013J,586581,584
BBB,2013J,572163,343
BBB,2013J,572447,74
BBB,2013J,572508,900
BBB,2013J,573043,932
BBB,2013J,576600,838
BBB,2013J,574194,883
BBB,2013J,575480,18
BBB,2013J,578717,471
BBB,2013J,579279,582
BBB,2013J,582963,6
BBB,2013J,597894,2851
BBB,2013J,595103,813
BBB,2013J,595570,1051
BBB,2013J,593694,16440
BBB,2013J,593798,507
BBB,2013J,593715,347
BBB,2013J,593513,172
BBB,2013J,57079,776
BBB,2013J,285050,370
BBB,2013J,342685,783
BBB,2013J,243992,236
BBB,2013J,269204,1751
BBB,2013J,195938,428
BBB,2013J,227416,93
BBB,2013J,354779,119
BBB,2013J,373848,562
BBB,2013J,1935487,159
BBB,2013J,2266650,133
BBB,2013J,2349825,491
BBB,2013J,2318763,682
BBB,2013J,2002046,531
BBB,2013J,2452289,1333
BBB,2013J,2455578,1083
BBB,2013J,552205,1046
BBB,2013J,556228,1181
BBB,2013J,568074,647
BBB,2013J,564268,665
BBB,2013J,530112,3
BBB,2013J,529795,115
BBB,2013J,556972,651
BBB,2013J,559851,352
BBB,2013J,509845,908
BBB,2013J,447086,156
BBB,2013J,514043,146
BBB,2013J,514074,474
BBB,2013J,522443,375
BBB,2013J,493465,580
BBB,2013J,493999,164
BBB,2013J,615148,91
BBB,2013J,609510,105
BBB,2013J,610802,525
BBB,2014B,610802,88
BBB,2013J,606762,125
BBB,2013J,604523,46
BBB,2013J,604204,647
BBB,2013J,606697,799
BBB,2013J,606097,618
BBB,2013J,612891,2417
BBB,2013J,613177,3737
BBB,2013J,612252,491
BBB,2013J,600370,608
BBB,2013J,602666,25
BBB,2014J,602666,149
BBB,2013J,602483,139
BBB,2013J,611096,54
BBB,2013J,610750,709
BBB,2013J,610362,667
BBB,2013J,303617,248
BBB,2014J,303617,327
BBB,2013J,30091,1332
BBB,2013J,174487,434
BBB,2013J,340911,306
BBB,2013J,258035,1948
BBB,2013J,595499,115
BBB,2013J,595095,4
BBB,2013J,591895,3
BBB,2013J,591589,946
BBB,2013J,591785,256
BBB,2013J,590502,614
BBB,2013J,583098,454
BBB,2013J,586078,119
BBB,2013J,596417,793
BBB,2013J,596360,172
BBB,2013J,599037,2222
BBB,2013J,598462,764
BBB,2013J,573217,290
BBB,2013J,575281,86
BBB,2013J,577695,6
BBB,2013J,582958,1355
BBB,2013J,580646,606
BBB,2013J,466477,503
BBB,2013J,507387,131
BBB,2013J,487371,433
BBB,2013J,494471,1305
BBB,2013J,514776,890
BBB,2013J,519294,428
BBB,2013J,410537,318
BBB,2013J,410842,485
BBB,2013J,2444641,434
BBB,2013J,2529306,269
BBB,2013J,2280314,1463
BBB,2013J,2550290,236
BBB,2013J,543279,191
BBB,2013J,541274,856
BBB,2013J,565888,739
BBB,2013J,567500,776
BBB,2013J,540521,303
BBB,2013J,534946,265
BBB,2013J,556062,61
BBB,2013J,556175,225
BBB,2013J,553078,275
BBB,2013J,524790,6539
BBB,2013J,534816,198
BBB,2013J,563374,920
BBB,2013J,555061,60
BBB,2013J,558661,242
BBB,2013J,245987,140
BBB,2013J,261466,1965
BBB,2013J,31849,1179
BBB,2013J,27759,366
BBB,2013J,63044,231
BBB,2013J,332257,54
BBB,2013J,199029,505
BBB,2013J,609873,77
BBB,2013J,614068,429
BBB,2013J,605255,410
BBB,2013J,601251,1092
BBB,2013J,1903677,412
BBB,2013J,1695710,968
BBB,2013J,2662716,147
BBB,2013J,582578,511
BBB,2013J,580412,114
BBB,2013J,580360,139
BBB,2013J,593510,267
BBB,2013J,594038,127
BBB,2013J,593875,1320
BBB,2013J,569862,442
BBB,2013J,570864,256
BBB,2013J,577096,1672
BBB,2013J,573487,32
BBB,2013J,585170,593
BBB,2013J,596275,98
BBB,2013J,430392,391
BBB,2013J,417657,233
BBB,2013J,508028,1330
BBB,2013J,509036,263
BBB,2013J,398891,203
BBB,2013J,388975,420
BBB,2013J,388432,307
BBB,2013J,516447,1
BBB,2013J,499373,222
BBB,2013J,486004,320
BBB,2013J,398525,447
BBB,2013J,503516,577
BBB,2013J,521509,176
BBB,2013J,174440,196
BBB,2013J,253577,2702
BBB,2013J,111942,1853
BBB,2013J,131051,999
BBB,2013J,287679,1293
BBB,2013J,335481,18
BBB,2013J,533449,11
BBB,2013J,552622,2518
BBB,2013J,556738,60
BBB,2013J,562090,730
BBB,2013J,567979,116
BBB,2013J,567429,313
BBB,2013J,563794,456
BBB,2013J,563769,217
BBB,2013J,598260,233
BBB,2013J,591978,583
BBB,2013J,594497,85
BBB,2013J,593692,1029
BBB,2013J,577692,113
BBB,2013J,581027,91
BBB,2013J,579575,210
BBB,2013J,588355,534
BBB,2013J,591410,128
BBB,2013J,570287,469
BBB,2013J,573694,39
BBB,2013J,601455,334
BBB,2013J,601472,355
BBB,2013J,599709,679
BBB,2013J,601896,353
BBB,2013J,602652,38
BBB,2013J,610780,116
BBB,2013J,609230,396
BBB,2013J,607642,169
BBB,2013J,608047,455
BBB,2013J,604095,118
BBB,2013J,605102,405
BBB,2013J,604556,237
BBB,2013J,604610,12
BBB,2013J,2411595,1022
BBB,2013J,2693772,20
BBB,2013J,2164944,286
BBB,2013J,2111015,431
BBB,2013J,272172,242
BBB,2013J,179254,45
BBB,2013J,161491,970
BBB,2013J,305173,41
BBB,2013J,485439,148
BBB,2014J,485439,189
BBB,2013J,496091,207
BBB,2013J,387700,264
BBB,2013J,506248,337
BBB,2013J,480667,921
BBB,2013J,607517,130
BBB,2013J,604543,762
BBB,2013J,606422,576
BBB,2013J,614013,324
BBB,2013J,600740,535
BBB,2013J,600749,29
BBB,2013J,601655,1305
BBB,2013J,601504,4612
BBB,2013J,602032,62
BBB,2013J,603036,1066
BBB,2013J,603123,131
BBB,2013J,607778,528
BBB,2013J,607607,8
BBB,2013J,607909,253
BBB,2013J,610725,81
BBB,2013J,610423,297
BBB,2013J,609817,366
BBB,2013J,551628,40
BBB,2013J,549226,274
BBB,2013J,541171,339
BBB,2014J,541171,518
BBB,2013J,566814,570
BBB,2013J,538210,323
BBB,2013J,552883,54
BBB,2013J,573275,16
BBB,2013J,576046,5
BBB,2013J,576996,98
BBB,2013J,578854,323
BBB,2013J,578062,10
BBB,2013J,581139,269
BBB,2013J,596114,2788
BBB,2013J,593081,147
BBB,2013J,595295,294
BBB,2013J,594697,26
BBB,2013J,570519,33
BBB,2013J,572752,254
BBB,2013J,591591,299
BBB,2013J,589067,514
BBB,2013J,590994,446
BBB,2013J,589302,949
BBB,2013J,584735,142
BBB,2013J,584408,119
BBB,2013J,586928,254
BBB,2013J,583598,196
BBB,2013J,583301,2
BBB,2013J,596305,716
BBB,2013J,597451,49
BBB,2013J,597582,102
BBB,2013J,581530,81
BBB,2013J,577659,117
BBB,2013J,577905,4
BBB,2014B,577905,3
BBB,2013J,587755,186
BBB,2013J,593709,210
BBB,2013J,572504,547
BBB,2013J,572131,17
BBB,2013J,571672,29
BBB,2013J,108118,396
BBB,2013J,191269,886
BBB,2013J,329030,381
BBB,2013J,304069,91
BBB,2013J,2276893,3
BBB,2013J,2044036,62
BBB,2013J,1399285,481
BBB,2013J,2584834,462
BBB,2013J,2528352,105
BBB,2013J,2518589,7
BBB,2013J,553825,106
BBB,2013J,556592,377
BBB,2013J,559685,376
BBB,2014J,559685,167
BBB,2013J,530021,239
BBB,2014J,530021,359
BBB,2013J,545297,32
BBB,2013J,566720,1092
BBB,2013J,566407,380
BBB,2013J,383303,337
BBB,2013J,390958,350
BBB,2013J,610731,84
BBB,2013J,611228,419
BBB,2013J,611268,1306
BBB,2014J,611268,1674
BBB,2013J,608719,154
BBB,2013J,612217,209
BBB,2013J,613203,666
BBB,2013J,604962,245
BBB,2014B,604962,3604
BBB,2013J,602634,81
BBB,2013J,603035,113
BBB,2013J,613158,652
BBB,2013J,613293,541
BBB,2013J,609864,145
BBB,2013J,610804,162
BBB,2013J,605832,167
BBB,2013J,603818,334
BBB,2013J,305812,97
BBB,2013J,310933,417
BBB,2013J,152867,28
BBB,2013J,371888,45
BBB,2013J,261332,262
BBB,2013J,272617,26
BBB,2014J,272617,71
BBB,2013J,572436,616
BBB,2013J,576226,131
BBB,2013J,584611,133
BBB,2013J,596847,166
BBB,2013J,598865,332
BBB,2013J,582394,1697
BBB,2013J,582218,44
BBB,2013J,578739,3
BBB,2013J,589216,32
BBB,2013J,590923,44
BBB,2013J,482810,175
BBB,2013J,408975,121
BBB,2013J,411642,298
BBB,2013J,434397,557
BBB,2013J,432237,186
BBB,2013J,2421929,217
BBB,2013J,2453657,141
BBB,2013J,2262671,60
BBB,2013J,2214631,411
BBB,2013J,565393,395
BBB,2013J,565715,1200
BBB,2013J,552865,2
BBB,2013J,560430,211
BBB,2013J,525877,274
BBB,2013J,536666,206
BBB,2013J,563735,558
BBB,2013J,552116,623
BBB,2013J,532335,1993
BBB,2013J,530514,218
BBB,2013J,530753,240
BBB,2013J,546196,556
BBB,2013J,119898,167
BBB,2013J,369507,43
BBB,2013J,605854,191
BBB,2013J,613200,722
BBB,2013J,613162,23
BBB,2014B,613162,140
BBB,2013J,612684,875
BBB,2013J,614148,114
BBB,2013J,601887,321
BBB,2013J,600476,90
BBB,2013J,608497,110
BBB,2013J,1731564,468
BBB,2013J,2585937,331
BBB,2013J,2282129,129
BBB,2013J,587722,308
BBB,2013J,591420,522
BBB,2013J,588265,518
BBB,2013J,586440,314
BBB,2013J,577347,147
BBB,2013J,596964,585
BBB,2013J,501208,203
BBB,2013J,487214,381
BBB,2013J,389471,425
BBB,2013J,479305,915
BBB,2013J,493453,292
BBB,2013J,490894,743
BBB,2013J,515203,81
BBB,2013J,310125,188
BBB,2013J,174222,701
BBB,2013J,340965,439
BBB,2013J,542472,7
BBB,2013J,567160,106
BBB,2013J,564144,242
BBB,2013J,567915,263
BBB,2013J,559139,138
BBB,2013J,551802,487
BBB,2013J,528204,33
BBB,2013J,592854,336
BBB,2013J,570862,2
BBB,2013J,583964,285
BBB,2013J,599016,106
BBB,2013J,597321,62
BBB,2014B,597321,6
BBB,2013J,596041,63
BBB,2013J,580314,6
BBB,2013J,582243,148
BBB,2013J,609190,2
BBB,2013J,613051,32
BBB,2013J,619082,1363
BBB,2013J,606414,622
BBB,2013J,2396786,166
BBB,2013J,2356809,1076
BBB,2013J,1521687,52
BBB,2013J,1998790,199
BBB,2013J,2382253,354
BBB,2013J,2578802,626
BBB,2013J,248800,92
BBB,2013J,98720,439
BBB,2013J,490500,69
BBB,2013J,500016,394
BBB,2013J,601885,347
BBB,2013J,601243,1139
BBB,2013J,614495,610
BBB,2013J,604752,174
BBB,2013J,528056,43
BBB,2013J,536660,334
BBB,2013J,549586,272
BBB,2013J,595241,155
BBB,2013J,585816,101
BBB,2013J,596849,107
BBB,2013J,590305,39
BBB,2013J,575930,673
BBB,2013J,252257,405
BBB,2013J,1759851,95
BBB,2014B,1759851,326
BBB,2013J,2225190,13
BBB,2013J,2575994,161
BBB,2013J,542574,475
BBB,2013J,536487,28
BBB,2013J,567262,247
BBB,2013J,501053,298
BBB,2013J,484301,768
BBB,2013J,466854,443
BBB,2013J,601635,756
BBB,2013J,600845,6
BBB,2013J,613199,285
BBB,2014B,613199,533
BBB,2013J,613160,213
BBB,2013J,603113,7
BBB,2014J,603113,670
BBB,2013J,605390,958
BBB,2013J,611051,135
BBB,2013J,608647,369
BBB,2013J,611690,347
BBB,2013J,280140,107
BBB,2013J,100282,42
BBB,2013J,582406,118
BBB,2013J,579259,67
BBB,2013J,599434,245
BBB,2013J,593421,554
BBB,2013J,523655,258
BBB,2013J,410052,449
BBB,2013J,2510414,159
BBB,2013J,2147687,322
BBB,2013J,2174835,211
BBB,2013J,2680885,149
BBB,2013J,533091,146
BBB,2013J,564898,465
BBB,2013J,532739,221
BBB,2013J,146165,167
BBB,2013J,197412,716
BBB,2013J,364666,33
BBB,2013J,349675,13
BBB,2013J,603910,244
BBB,2013J,604951,66
BBB,2013J,617116,288
BBB,2013J,603165,929
BBB,2013J,607808,52
BBB,2013J,608264,838
BBB,2013J,595791,3
BBB,2013J,573208,152
BBB,2013J,574065,145
BBB,2013J,582439,5
BBB,2013J,572277,70
BBB,2013J,477319,684
BBB,2013J,524496,111
BBB,2013J,500625,19
BBB,2013J,510438,7
BBB,2013J,157060,302
BBB,2013J,256998,303
BBB,2013J,556427,141
BBB,2013J,570351,339
BBB,2013J,598252,207
BBB,2013J,610059,363
BBB,2013J,619941,3449
BBB,2013J,604916,734
BBB,2013J,606546,382
BBB,2013J,607300,196
BBB,2013J,604154,196
BBB,2013J,600490,493
BBB,2013J,608942,188
BBB,2013J,606458,232
BBB,2013J,606477,40
BBB,2013J,566415,273
BBB,2013J,545200,226
BBB,2013J,589123,1008
BBB,2013J,578057,104
BBB,2013J,578953,9
BBB,2013J,338741,309
BBB,2013J,2083576,743
BBB,2013J,550412,198
BBB,2013J,478069,194
BBB,2013J,495625,233
BBB,2013J,523331,7
BBB,2013J,611060,637
BBB,2013J,599960,56
BBB,2013J,617472,543
BBB,2013J,603038,321
BBB,2013J,610392,10
BBB,2013J,105851,385
BBB,2013J,593930,33
BBB,2013J,596814,7
BBB,2013J,471711,452
BBB,2013J,498841,106
BBB,2014J,498841,409
BBB,2013J,2128304,979
BBB,2013J,540293,457
BBB,2013J,567958,191
BBB,2013J,529163,12
BBB,2013J,234929,422
BBB,2013J,600211,1
BBB,2013J,2564744,92
BBB,2013J,587838,572
BBB,2013J,568775,181
BBB,2014J,568775,208
BBB,2013J,495913,191
BBB,2013J,426458,450
BBB,2013J,499822,119
BBB,2013J,388052,84
BBB,2013J,574766,774
BBB,2013J,575982,289
BBB,2013J,593711,107
BBB,2013J,572173,11
BBB,2013J,609850,210
BBB,2013J,613208,734
BBB,2013J,602324,154
BBB,2013J,599739,376
BBB,2013J,2095379,259
BBB,2013J,151800,85
BBB,2013J,293760,157
BBB,2013J,498892,26
BBB,2013J,497632,486
BBB,2013J,509258,259
BBB,2013J,603210,799
BBB,2013J,600579,43
BBB,2013J,610783,4
BBB,2013J,604116,330
BBB,2013J,569334,85
BBB,2013J,584580,107
BBB,2013J,582093,31
BBB,2013J,582636,242
BBB,2013J,203640,176
BBB,2013J,1105438,416
BBB,2013J,528464,251
BBB,2013J,529597,109
BBB,2013J,535833,274
BBB,2013J,444225,46
BBB,2013J,468482,7
BBB,2013J,524076,22
BBB,2013J,495509,113
BBB,2013J,422223,28
BBB,2013J,605882,6
BBB,2013J,611023,134
BBB,2013J,612517,31
BBB,2013J,589154,33
BBB,2013J,596390,143
BBB,2013J,596677,43
BBB,2013J,598562,9
BBB,2013J,424637,173
BBB,2013J,2664036,3
BBB,2013J,539670,20
BBB,2013J,532114,80
BBB,2013J,491097,58
BBB,2013J,375960,192
BBB,2013J,581305,371
BBB,2013J,583367,25
BBB,2013J,500279,24
BBB,2014B,500279,117
BBB,2013J,606377,88
BBB,2013J,595877,1
BBB,2013J,583007,1
BBB,2013J,586720,59
BBB,2013J,559414,628
BBB,2013J,564596,274
BBB,2013J,553893,25
BBB,2013J,605930,172
BBB,2013J,613298,8
BBB,2013J,609812,158
BBB,2013J,56340,4
BBB,2013J,47855,12
BBB,2013J,584238,83
BBB,2013J,585644,111
BBB,2013J,610751,10
BBB,2013J,495035,140
BBB,2013J,604147,451
BBB,2013J,586882,20
BBB,2013J,434585,757
BBB,2013J,613196,263
BBB,2013J,515676,289
BBB,2013J,1781804,23
BBB,2013J,585915,1
BBB,2013J,498543,159
BBB,2013J,552515,93
BBB,2013J,567013,44
BBB,2013J,2023561,136
BBB,2013J,587194,92
BBB,2013J,585074,17
BBB,2014J,585074,4
BBB,2013J,2468280,103
BBB,2013J,596107,264
BBB,2013J,577824,145
BBB,2013J,560676,260
BBB,2013J,557652,836
BBB,2013J,2420909,133
BBB,2013J,274247,202
BBB,2013J,421018,151
BBB,2013J,582833,87
BBB,2013J,595509,41
BBB,2013J,587285,45
BBB,2013J,595298,95
BBB,2013J,600428,3
BBB,2014J,600428,847
BBB,2013J,598351,389
BBB,2013J,583977,178
BBB,2013J,1170618,550
BBB,2013J,602598,3
BBB,2013J,593281,83
BBB,2013J,504635,126
BBB,2013J,504022,81
BBB,2013J,591787,185
BBB,2013J,591721,46
BBB,2013J,587409,151
BBB,2013J,320051,118
BBB,2013J,579316,109
BBB,2013J,597142,31
BBB,2013J,420724,225
BBB,2013J,497925,2
BBB,2013J,573223,22
BBB,2013J,491966,138
BBB,2013J,522622,21
BBB,2013J,182661,26
BBB,2013J,440593,51
BBB,2013J,251815,84
BBB,2013J,2061889,23
BBB,2013J,305935,53
BBB,2013J,492247,25
BBB,2013J,521666,1
BBB,2013J,540005,5
BBB,2013J,599427,6
BBB,2014B,607953,280
BBB,2014B,611233,340
BBB,2014B,608407,1453
BBB,2014B,610340,105
BBB,2014B,610416,1507
BBB,2014B,611974,387
BBB,2014B,611979,7
BBB,2014B,609596,4281
BBB,2014B,609426,248
BBB,2014B,607220,439
BBB,2014B,606690,1125
BBB,2014B,606313,13023
BBB,2014B,605693,509
BBB,2014B,605672,385
BBB,2014B,620073,895
BBB,2014B,619508,296
BBB,2014B,620128,1892
BBB,2014B,619288,1100
BBB,2014B,618981,950
BBB,2014B,618882,739
BBB,2014B,621301,10529
BBB,2014B,621937,20
BBB,2014B,621905,1091
BBB,2014B,622208,774
BBB,2014B,622766,458
BBB,2014B,623911,74
BBB,2014B,623857,863
BBB,2014B,623935,345
BBB,2014B,623055,3693
BBB,2014B,623177,432
BBB,2014B,620427,1809
BBB,2014B,620389,27
BBB,2014B,620694,166
BBB,2014B,620922,3159
BBB,2014B,620889,756
BBB,2014B,601616,196
BBB,2014B,599769,401
BBB,2014B,601356,1337
BBB,2014B,602991,3859
BBB,2014B,602929,129
BBB,2014B,615319,64
BBB,2014B,616670,2962
BBB,2014B,616377,474
BBB,2014B,614871,2799
BBB,2014B,614813,205
BBB,2014B,614909,734
BBB,2014B,614741,8430
BBB,2014B,614583,570
BBB,2014B,615259,666
BBB,2014B,612113,4
BBB,2014B,613170,555
BBB,2014B,613426,986
BBB,2014B,612919,6244
BBB,2014B,614212,197
BBB,2014B,613703,1574
BBB,2014B,613832,224
BBB,2014B,613881,2535
BBB,2014B,617012,5113
BBB,2014B,616919,5103
BBB,2014B,616914,1354
BBB,2014B,617296,242
BBB,2014B,617225,8706
BBB,2014B,618197,172
BBB,2014J,618197,1055
BBB,2014B,618539,75
BBB,2014B,630345,392
BBB,2014B,630415,1439
BBB,2014B,630476,68
BBB,2014B,630549,226
BBB,2014B,628287,1721
BBB,2014B,628190,371
BBB,2014B,628183,211
BBB,2014B,628423,337
BBB,2014B,628442,75
BBB,2014B,628525,27
BBB,2014B,628580,674
BBB,2014B,629424,1262
BBB,2014B,629490,1875
BBB,2014B,629538,58
BBB,2014B,629619,561
BBB,2014B,629891,724
BBB,2014B,628006,4234
BBB,2014B,627647,2155
BBB,2014B,628616,382
BBB,2014B,628635,419
BBB,2014B,628982,475
BBB,2014B,629044,298
BBB,2014B,629103,311
BBB,2014B,630718,1752
BBB,2014B,630794,1036
BBB,2014B,630876,1325
BBB,2014B,626164,533
BBB,2014B,626386,876
DDD,2014J,626386,247
BBB,2014B,624046,388
BBB,2014B,624196,1315
BBB,2014B,624406,9041
BBB,2014B,624306,262
BBB,2014B,625853,29
BBB,2014B,626138,4151
BBB,2014B,626126,769
BBB,2014B,625124,973
BBB,2014B,625251,906
BBB,2014B,625249,446
BBB,2014B,625514,446
BBB,2014B,625444,407
BBB,2014B,625713,204
BBB,2014B,625724,2102
BBB,2014B,626872,61
BBB,2014B,626951,578
BBB,2014B,626966,552
BBB,2014B,627027,798
BBB,2014B,627244,819
BBB,2014B,627270,1454
BBB,2014B,627549,1277
BBB,2014B,50069,531
BBB,2014B,55968,578
BBB,2014B,90361,183
BBB,2014B,99799,553
BBB,2014B,59725,859
BBB,2014B,60416,4983
BBB,2014B,60830,1365
BBB,2014B,233102,782
BBB,2014B,232539,672
BBB,2014B,238519,303
BBB,2014B,236161,746
BBB,2014B,247513,648
BBB,2014B,247292,2338
BBB,2014B,311599,331
BBB,2014B,291844,722
BBB,2014B,283564,534
BBB,2014B,297179,828
BBB,2014J,297179,2720
BBB,2014B,295728,296
BBB,2014B,381533,1798
BBB,2014B,380204,1140
BBB,2014B,365111,334
BBB,2014J,365111,246
BBB,2014B,375717,872
BBB,2014B,354984,1056
BBB,2014B,358054,325
BBB,2014B,358956,804
